date;value
18.10.2016;637,96
19.10.2016;630,52
20.10.2016;630,86
21.10.2016;632,83
22.10.2016;657,29
23.10.2016;657,07
24.10.2016;653,76
25.10.2016;657,59
26.10.2016;678,3
27.10.2016;688,31
28.10.2016;689,65
29.10.2016;714,48
30.10.2016;701,86
31.10.2016;700,97
01.11.2016;729,79
02.11.2016;740,83
03.11.2016;688,7
04.11.2016;703,24
05.11.2016;703,42
06.11.2016;711,52
07.11.2016;703,13
08.11.2016;709,85
09.11.2016;723,27
10.11.2016;715,53
11.11.2016;716,41
12.11.2016;705,05
13.11.2016;702,03
14.11.2016;705,02
15.11.2016;711,62
16.11.2016;744,2
17.11.2016;740,98
18.11.2016;751,59
19.11.2016;751,62
20.11.2016;731,03
21.11.2016;739,25
22.11.2016;751,35
23.11.2016;744,59
24.11.2016;740,29
25.11.2016;741,65
26.11.2016;735,38
27.11.2016;732,03
28.11.2016;735,81
29.11.2016;735,6
30.11.2016;745,69
01.12.2016;756,77
02.12.2016;777,94
03.12.2016;771,15
04.12.2016;773,87
05.12.2016;758,7
06.12.2016;764,22
07.12.2016;768,13
08.12.2016;770,81
09.12.2016;772,79
10.12.2016;774,65
11.12.2016;769,73
12.12.2016;780,09
13.12.2016;780,56
14.12.2016;781,48
15.12.2016;778,09
16.12.2016;784,91
17.12.2016;790,83
18.12.2016;790,53
19.12.2016;792,71
20.12.2016;800,88
21.12.2016;834,28
22.12.2016;864,54
23.12.2016;921,98
24.12.2016;898,82
25.12.2016;896,18
26.12.2016;907,61
27.12.2016;933,2
28.12.2016;975,92
29.12.2016;973,5
30.12.2016;961,24
31.12.2016;963,74
01.01.2017;998,33
02.01.2017;1021,75
03.01.2017;1043,84
04.01.2017;1154,73
05.01.2017;1013,38
06.01.2017;902,2
07.01.2017;908,59
08.01.2017;911,2
09.01.2017;902,83
10.01.2017;907,68
11.01.2017;777,76
12.01.2017;804,83
13.01.2017;823,98
14.01.2017;818,41
15.01.2017;821,8
16.01.2017;831,53
17.01.2017;907,94
18.01.2017;886,62
19.01.2017;899,07
20.01.2017;895,03
21.01.2017;921,79
22.01.2017;924,67
23.01.2017;921,01
24.01.2017;892,69
25.01.2017;901,54
26.01.2017;917,59
27.01.2017;919,75
28.01.2017;921,59
29.01.2017;919,5
30.01.2017;920,38
31.01.2017;970,4
01.02.2017;989,02
02.02.2017;1011,8
03.02.2017;1029,91
04.02.2017;1042,9
05.02.2017;1027,34
06.02.2017;1038,15
07.02.2017;1061,35
08.02.2017;1063,07
09.02.2017;994,38
10.02.2017;988,67
11.02.2017;1004,45
12.02.2017;999,18
13.02.2017;990,64
14.02.2017;1004,55
15.02.2017;1007,48
16.02.2017;1027,44
17.02.2017;1046,21
18.02.2017;1054,42
19.02.2017;1047,87
20.02.2017;1079,98
21.02.2017;1115,3
22.02.2017;1117,44
23.02.2017;1166,72
24.02.2017;1173,68
25.02.2017;1143,84
26.02.2017;1165,2
27.02.2017;1179,97
28.02.2017;1179,97
01.03.2017;1222,5
02.03.2017;1251,01
03.03.2017;1274,99
04.03.2017;1255,15
05.03.2017;1267,12
06.03.2017;1272,83
07.03.2017;1223,54
08.03.2017;1150
09.03.2017;1188,49
10.03.2017;1116,72
11.03.2017;1175,83
12.03.2017;1221,38
13.03.2017;1231,92
14.03.2017;1240
15.03.2017;1249,61
16.03.2017;1187,81
17.03.2017;1100,23
18.03.2017;973,82
19.03.2017;1036,74
20.03.2017;1054,23
21.03.2017;1120,54
22.03.2017;1049,14
23.03.2017;1038,59
24.03.2017;937,52
25.03.2017;972,78
26.03.2017;966,73
27.03.2017;1045,77
28.03.2017;1047,15
29.03.2017;1039,97
30.03.2017;1026,43
31.03.2017;1071,79
01.04.2017;1080,5
02.04.2017;1102,17
03.04.2017;1143,81
04.04.2017;1133,25
05.04.2017;1124,78
06.04.2017;1182,68
07.04.2017;1176,9
08.04.2017;1175,95
09.04.2017;1187,87
10.04.2017;1187,13
11.04.2017;1205,01
12.04.2017;1200,37
13.04.2017;1169,28
14.04.2017;1167,54
15.04.2017;1172,52
16.04.2017;1182,94
17.04.2017;1193,91
18.04.2017;1211,67
19.04.2017;1210,29
20.04.2017;1229,08
21.04.2017;1222,05
22.04.2017;1231,71
23.04.2017;1207,21
24.04.2017;1250,15
25.04.2017;1265,49
26.04.2017;1281,08
27.04.2017;1317,73
28.04.2017;1316,48
29.04.2017;1321,79
30.04.2017;1347,89
01.05.2017;1421,6
02.05.2017;1452,82
03.05.2017;1490,09
04.05.2017;1537,67
05.05.2017;1555,45
06.05.2017;1578,8
07.05.2017;1596,71
08.05.2017;1723,35
09.05.2017;1755,36
10.05.2017;1787,13
11.05.2017;1848,57
12.05.2017;1724,24
13.05.2017;1804,91
14.05.2017;1808,91
15.05.2017;1738,43
16.05.2017;1734,45
17.05.2017;1839,09
18.05.2017;1888,65
19.05.2017;1987,71
20.05.2017;2084,73
21.05.2017;2041,2
22.05.2017;2173,4
23.05.2017;2320,42
24.05.2017;2443,64
25.05.2017;2304,98
26.05.2017;2202,42
27.05.2017;2038,87
28.05.2017;2155,8
29.05.2017;2255,61
30.05.2017;2175,47
31.05.2017;2286,41
01.06.2017;2407,88
02.06.2017;2488,55
03.06.2017;2515,35
04.06.2017;2511,81
05.06.2017;2686,81
06.06.2017;2863,2
07.06.2017;2732,16
08.06.2017;2805,62
09.06.2017;2823,81
10.06.2017;2947,71
11.06.2017;2958,11
12.06.2017;2659,63
13.06.2017;2717,02
14.06.2017;2506,37
15.06.2017;2464,58
16.06.2017;2518,56
17.06.2017;2655,88
18.06.2017;2548,29
19.06.2017;2589,6
20.06.2017;2721,79
21.06.2017;2689,1
22.06.2017;2705,41
23.06.2017;2744,91
24.06.2017;2608,72
25.06.2017;2589,41
26.06.2017;2478,45
27.06.2017;2552,45
28.06.2017;2574,79
29.06.2017;2539,32
30.06.2017;2480,84
01.07.2017;2434,55
02.07.2017;2506,47
03.07.2017;2564,06
04.07.2017;2601,64
05.07.2017;2601,99
06.07.2017;2608,56
07.07.2017;2518,66
08.07.2017;2571,34
09.07.2017;2518,44
10.07.2017;2372,56
11.07.2017;2337,79
12.07.2017;2398,84
13.07.2017;2357,9
14.07.2017;2233,34
15.07.2017;1998,86
16.07.2017;1929,82
17.07.2017;2228,41
18.07.2017;2318,88
19.07.2017;2273,43
20.07.2017;2817,6
21.07.2017;2667,76
22.07.2017;2810,12
23.07.2017;2730,4
24.07.2017;2754,86
25.07.2017;2576,48
26.07.2017;2529,45
27.07.2017;2671,78
28.07.2017;2809,01
29.07.2017;2726,45
30.07.2017;2757,18
31.07.2017;2875,34
01.08.2017;2718,26
02.08.2017;2710,67
03.08.2017;2804,73
04.08.2017;2895,89
05.08.2017;3252,91
06.08.2017;3213,94
07.08.2017;3378,94
08.08.2017;3419,94
09.08.2017;3342,47
10.08.2017;3381,28
11.08.2017;3650,62
12.08.2017;3884,71
13.08.2017;4073,26
14.08.2017;4325,13
15.08.2017;4181,93
16.08.2017;4376,63
17.08.2017;4331,69
18.08.2017;4160,62
19.08.2017;4193,7
20.08.2017;4087,66
21.08.2017;4001,74
22.08.2017;4100,52
23.08.2017;4151,52
24.08.2017;4334,68
25.08.2017;4371,6
26.08.2017;4352,4
27.08.2017;4382,88
28.08.2017;4382,66
29.08.2017;4579,02
30.08.2017;4565,3
31.08.2017;4703,39
01.09.2017;4892,01
02.09.2017;4578,77
03.09.2017;4582,96
04.09.2017;4236,31
05.09.2017;4376,53
06.09.2017;4597,12
07.09.2017;4613,5
08.09.2017;4305,8
09.09.2017;4317,9
10.09.2017;4232,1
11.09.2017;4203
12.09.2017;4142,9
13.09.2017;3849,7
14.09.2017;3238,1
15.09.2017;3698
16.09.2017;3685,4
17.09.2017;3666,3
18.09.2017;4084,1
19.09.2017;3900
20.09.2017;3873,2
21.09.2017;3603,4
22.09.2017;3598,5
23.09.2017;3779,6
24.09.2017;3652,8
25.09.2017;3930
26.09.2017;3879,1
27.09.2017;4205,4
28.09.2017;4190
29.09.2017;4169,9
30.09.2017;4367
01.10.2017;4403,74
02.10.2017;4409,32
03.10.2017;4317,48
04.10.2017;4229,36
05.10.2017;4328,41
06.10.2017;4370,81
07.10.2017;4426,89
08.10.2017;4610,48
09.10.2017;4772,02
10.10.2017;4781,99
11.10.2017;4826,48
12.10.2017;5446,91
13.10.2017;5647,21
14.10.2017;5831,79
15.10.2017;5678,19
16.10.2017;5725,59
17.10.2017;5605,51
18.10.2017;5590,69
19.10.2017;5708,52
20.10.2017;6011,45
21.10.2017;6031,6
22.10.2017;6008,42
23.10.2017;5930,32
24.10.2017;5526,64
25.10.2017;5750,8
26.10.2017;5904,83
27.10.2017;5780,9
28.10.2017;5753,09
29.10.2017;6153,85
30.10.2017;6130,53
31.10.2017;6468,4
01.11.2017;6767,31
02.11.2017;7078,5
03.11.2017;7207,76
04.11.2017;7379,95
05.11.2017;7407,41
06.11.2017;7022,76
07.11.2017;7144,38
08.11.2017;7459,69
09.11.2017;7143,58
10.11.2017;6618,14
11.11.2017;6357,6
12.11.2017;5950,07
13.11.2017;6559,49
14.11.2017;6635,75
15.11.2017;7315,54
16.11.2017;7871,69
17.11.2017;7708,99
18.11.2017;7790,15
19.11.2017;8036,49
20.11.2017;8200,64
21.11.2017;8071,26
22.11.2017;8253,55
23.11.2017;8038,77
24.11.2017;8253,69
25.11.2017;8790,92
26.11.2017;9330,55
27.11.2017;9818,35
28.11.2017;10058,8
29.11.2017;9888,61
30.11.2017;10233,6
01.12.2017;10975,6
02.12.2017;11074,6
03.12.2017;11323,2
04.12.2017;11657,2
05.12.2017;11916,7
06.12.2017;14291,5
07.12.2017;17899,7
08.12.2017;16569,4
09.12.2017;15178,2
10.12.2017;15455,4
11.12.2017;16936,8
12.12.2017;17415,4
13.12.2017;16408,2
14.12.2017;16564
15.12.2017;17706,9
16.12.2017;19497,4
17.12.2017;19140,8
18.12.2017;19114,2
19.12.2017;17776,7
20.12.2017;16624,6
21.12.2017;15802,9
22.12.2017;13831,8
23.12.2017;14699,2
24.12.2017;13925,8
25.12.2017;14026,6
26.12.2017;16099,8
27.12.2017;15838,5
28.12.2017;14606,5
29.12.2017;14656,2
30.12.2017;12952,2
31.12.2017;14156,4
01.01.2018;13657,2
02.01.2018;14982,1
03.01.2018;15201
04.01.2018;15599,2
05.01.2018;17429,5
06.01.2018;17527
07.01.2018;16477,6
08.01.2018;15170,1
09.01.2018;14595,4
10.01.2018;14973,3
11.01.2018;13405,8
12.01.2018;13980,6
13.01.2018;14360,2
14.01.2018;13772
15.01.2018;13819,8
16.01.2018;11490,5
17.01.2018;11188,6
18.01.2018;11474,9
19.01.2018;11607,4
20.01.2018;12899,2
21.01.2018;11600,1
22.01.2018;10931,4
23.01.2018;10868,4
24.01.2018;11359,4
25.01.2018;11259,4
26.01.2018;11171,4
27.01.2018;11440,7
28.01.2018;11786,3
29.01.2018;11296,4
30.01.2018;10106,3
31.01.2018;10221,1
01.02.2018;9170,54
02.02.2018;8830,75
03.02.2018;9174,91
04.02.2018;8277,01
05.02.2018;6955,27
06.02.2018;7754
07.02.2018;7621,3
08.02.2018;8265,59
09.02.2018;8736,98
10.02.2018;8621,9
11.02.2018;8129,97
12.02.2018;8926,57
13.02.2018;8598,31
14.02.2018;9494,63
15.02.2018;10166,4
16.02.2018;10233,9
17.02.2018;11112,7
18.02.2018;10551,8
19.02.2018;11225,3
20.02.2018;11403,7
21.02.2018;10690,4
22.02.2018;10005
23.02.2018;10301,1
24.02.2018;9813,07
25.02.2018;9664,73
26.02.2018;10366,7
27.02.2018;10725,6
28.02.2018;10397,9
01.03.2018;10951
02.03.2018;11086,4
03.03.2018;11489,7
04.03.2018;11512,6
05.03.2018;11573,3
06.03.2018;10779,9
07.03.2018;9965,57
08.03.2018;9395,01
09.03.2018;9337,55
10.03.2018;8866
11.03.2018;9578,63
12.03.2018;9205,12
13.03.2018;9194,85
14.03.2018;8269,81
15.03.2018;8300,86
16.03.2018;8338,35
17.03.2018;7916,88
18.03.2018;8223,68
19.03.2018;8630,65
20.03.2018;8913,47
21.03.2018;8929,28
22.03.2018;8728,47
23.03.2018;8879,62
24.03.2018;8668,12
25.03.2018;8495,78
26.03.2018;8209,4
27.03.2018;7833,04
28.03.2018;7954,48
29.03.2018;7165,7
30.03.2018;6890,52
31.03.2018;6973,53
01.04.2018;6844,23
02.04.2018;7083,8
03.04.2018;7456,11
04.04.2018;6853,84
05.04.2018;6811,47
06.04.2018;6636,32
07.04.2018;6911,09
08.04.2018;7023,52
09.04.2018;6770,73
10.04.2018;6834,76
11.04.2018;6968,32
12.04.2018;7889,25
13.04.2018;7895,96
14.04.2018;7986,24
15.04.2018;8329,11
16.04.2018;8058,67
17.04.2018;7902,09
18.04.2018;8163,42
19.04.2018;8294,31
20.04.2018;8845,83
21.04.2018;8895,58
22.04.2018;8802,46
23.04.2018;8930,88
24.04.2018;9697,5
25.04.2018;8845,74
26.04.2018;9281,51
27.04.2018;8987,05
28.04.2018;9348,48
29.04.2018;9419,08
30.04.2018;9240,55
01.05.2018;9119,01
02.05.2018;9235,92
03.05.2018;9743,86
04.05.2018;9700,76
05.05.2018;9858,15
06.05.2018;9654,8
07.05.2018;9373,01
08.05.2018;9234,82
09.05.2018;9325,18
10.05.2018;9043,94
11.05.2018;8441,49
12.05.2018;8504,89
13.05.2018;8723,94
14.05.2018;8716,79
15.05.2018;8510,38
16.05.2018;8368,83
17.05.2018;8094,32
18.05.2018;8250,97
19.05.2018;8247,18
20.05.2018;8513,25
21.05.2018;8418,99
22.05.2018;8041,78
23.05.2018;7557,82
24.05.2018;7587,34
25.05.2018;7480,14
26.05.2018;7355,88
27.05.2018;7368,22
28.05.2018;7135,99
29.05.2018;7472,59
30.05.2018;7406,52
31.05.2018;7494,17
01.06.2018;7541,45
02.06.2018;7643,45
03.06.2018;7720,25
04.06.2018;7514,47
05.06.2018;7633,76
06.06.2018;7653,98
07.06.2018;7678,24
08.06.2018;7624,92
09.06.2018;7531,98
10.06.2018;6786,02
11.06.2018;6906,92
12.06.2018;6582,36
13.06.2018;6349,9
14.06.2018;6675,35
15.06.2018;6456,58
16.06.2018;6550,16
17.06.2018;6499,27
18.06.2018;6734,82
19.06.2018;6769,94
20.06.2018;6776,55
21.06.2018;6729,74
22.06.2018;6083,69
23.06.2018;6162,48
24.06.2018;6173,23
25.06.2018;6249,18
26.06.2018;6093,67
27.06.2018;6157,13
28.06.2018;5903,44
29.06.2018;6218,3
30.06.2018;6404
01.07.2018;6385,82
02.07.2018;6614,18
03.07.2018;6529,59
04.07.2018;6597,55
05.07.2018;6639,14
06.07.2018;6673,5
07.07.2018;6856,93
08.07.2018;6773,88
09.07.2018;6741,75
10.07.2018;6329,95
11.07.2018;6394,71
12.07.2018;6228,81
13.07.2018;6238,05
14.07.2018;6276,12
15.07.2018;6359,64
16.07.2018;6741,75
17.07.2018;7321,04
18.07.2018;7370,78
19.07.2018;7466,86
20.07.2018;7354,13
21.07.2018;7419,29
22.07.2018;7418,49
23.07.2018;7711,11
24.07.2018;8424,27
25.07.2018;8181,39
26.07.2018;7951,58
27.07.2018;8165,01
28.07.2018;8192,15
29.07.2018;8218,46
30.07.2018;8180,48
31.07.2018;7780,44
01.08.2018;7624,91
02.08.2018;7567,15
03.08.2018;7434,39
04.08.2018;7032,85
05.08.2018;7068,48
06.08.2018;6951,8
07.08.2018;6753,12
08.08.2018;6305,8
09.08.2018;6568,23
10.08.2018;6184,71
11.08.2018;6295,73
12.08.2018;6322,69
13.08.2018;6297,57
14.08.2018;6199,71
15.08.2018;6308,52
16.08.2018;6334,73
17.08.2018;6580,63
18.08.2018;6423,76
19.08.2018;6506,07
20.08.2018;6308,53
21.08.2018;6488,76
22.08.2018;6376,71
23.08.2018;6534,88
24.08.2018;6719,96
25.08.2018;6763,19
26.08.2018;6707,26
27.08.2018;6884,64
28.08.2018;7096,28
29.08.2018;7047,16
30.08.2018;6978,23
31.08.2018;7037,58
01.09.2018;7193,25
02.09.2018;7272,72
03.09.2018;7260,06
04.09.2018;7361,66
05.09.2018;6792,83
06.09.2018;6529,17
07.09.2018;6467,07
08.09.2018;6225,98
09.09.2018;6300,86
10.09.2018;6329,7
11.09.2018;6321,2
12.09.2018;6351,8
13.09.2018;6517,31
14.09.2018;6512,71
15.09.2018;6543,2
16.09.2018;6517,18
17.09.2018;6281,2
18.09.2018;6371,3
19.09.2018;6398,54
20.09.2018;6519,67
21.09.2018;6734,95
22.09.2018;6721,98
23.09.2018;6710,63
24.09.2018;6595,41
25.09.2018;6446,47
26.09.2018;6495
27.09.2018;6676,75
28.09.2018;6644,13
29.09.2018;6601,96
30.09.2018;6625,56
01.10.2018;6589,62
02.10.2018;6556,1
03.10.2018;6502,59
04.10.2018;6576,69
05.10.2018;6622,48
06.10.2018;6588,31
07.10.2018;6602,95
08.10.2018;6652,23
09.10.2018;6642,64
10.10.2018;6585,53
11.10.2018;6256,24
12.10.2018;6274,58
13.10.2018;6285,99
14.10.2018;6290,93
15.10.2018;6596,54
16.10.2018;6596,11
17.10.2018;6544,43
18.10.2018;6476,71
19.10.2018;6465,41
20.10.2018;6489,19
21.10.2018;6482,35
22.10.2018;6487,16
23.10.2018;6475,74
24.10.2018;6495,84
25.10.2018;6476,29
26.10.2018;6474,75
27.10.2018;6480,38
28.10.2018;6486,39
29.10.2018;6332,63
30.10.2018;6334,27
31.10.2018;6317,61
01.11.2018;6377,78
02.11.2018;6388,44
03.11.2018;6361,26
04.11.2018;6376,13
05.11.2018;6419,66
06.11.2018;6461,01
07.11.2018;6530,14
08.11.2018;6453,72
09.11.2018;6385,62
10.11.2018;6409,22
11.11.2018;6411,27
12.11.2018;6371,27
13.11.2018;6359,49
14.11.2018;5738,35
15.11.2018;5648,03
16.11.2018;5575,55
17.11.2018;5554,33
18.11.2018;5623,54
19.11.2018;4871,49
20.11.2018;4451,87
21.11.2018;4602,17
22.11.2018;4365,94
23.11.2018;4347,11
24.11.2018;3880,76
25.11.2018;4009,97
26.11.2018;3779,13
27.11.2018;3820,72
28.11.2018;4257,42
29.11.2018;4278,85
30.11.2018;4017,27
01.12.2018;4214,67
02.12.2018;4139,88
03.12.2018;3894,13
04.12.2018;3956,89
05.12.2018;3753,99
06.12.2018;3521,1
07.12.2018;3419,94
08.12.2018;3476,11
09.12.2018;3614,23
10.12.2018;3502,66
11.12.2018;3424,59
12.12.2018;3486,95
13.12.2018;3313,68
14.12.2018;3242,48
15.12.2018;3236,76
16.12.2018;3252,84
17.12.2018;3545,86
18.12.2018;3696,06
19.12.2018;3745,95
20.12.2018;4134,44
21.12.2018;3896,54
22.12.2018;4014,18
23.12.2018;3998,98
24.12.2018;4078,6
25.12.2018;3815,49
26.12.2018;3857,3
27.12.2018;3654,83
28.12.2018;3923,92
29.12.2018;3820,41
30.12.2018;3865,95
31.12.2018;3742,7
01.01.2019;3843,52
02.01.2019;3943,41
03.01.2019;3836,74
04.01.2019;3857,72
05.01.2019;3845,19
06.01.2019;4076,63
07.01.2019;4025,25
08.01.2019;4030,85
09.01.2019;4035,3
10.01.2019;3678,92
11.01.2019;3687,37
12.01.2019;3661,3
13.01.2019;3552,95
14.01.2019;3706,05
15.01.2019;3630,68
16.01.2019;3655,01
17.01.2019;3678,56
18.01.2019;3657,84
19.01.2019;3728,57
20.01.2019;3601,01
21.01.2019;3576,03
22.01.2019;3604,58
23.01.2019;3585,12
24.01.2019;3600,87
25.01.2019;3599,77
26.01.2019;3602,46
27.01.2019;3605,2
28.01.2019;3470,45
29.01.2019;3448,12
30.01.2019;3486,18
31.01.2019;3457,79
01.02.2019;3487,95
02.02.2019;3521,06
03.02.2019;3464,01
04.02.2019;3459,15
05.02.2019;3466,36
06.02.2019;3413,77
07.02.2019;3399,47
08.02.2019;3666,78
09.02.2019;3671,2
10.02.2019;3690,19
11.02.2019;3659,45
12.02.2019;3653,53
13.02.2019;3632,07
14.02.2019;3616,88
15.02.2019;3620,81
16.02.2019;3629,79
17.02.2019;3673,84
18.02.2019;3915,71
19.02.2019;3947,09
20.02.2019;3999,82
21.02.2019;3954,12
22.02.2019;4005,53
23.02.2019;4142,53
24.02.2019;3810,43
25.02.2019;3882,7
26.02.2019;3854,36
27.02.2019;3851,05
28.02.2019;3854,79
01.03.2019;3859,58
02.03.2019;3864,42
03.03.2019;3847,18
04.03.2019;3761,56
05.03.2019;3896,38
06.03.2019;3903,94
07.03.2019;3911,48
08.03.2019;3901,13
09.03.2019;3963,31
10.03.2019;3951,6
11.03.2019;3905,23
12.03.2019;3909,16
13.03.2019;3906,72
14.03.2019;3924,37
15.03.2019;3960,91
16.03.2019;4048,73
17.03.2019;4025,23
18.03.2019;4032,51
19.03.2019;4071,19
20.03.2019;4087,48
21.03.2019;4029,33
22.03.2019;4023,97
23.03.2019;4035,83
24.03.2019;4022,17
25.03.2019;3963,07
26.03.2019;3985,08
27.03.2019;4087,07
28.03.2019;4069,11
29.03.2019;4098,37
30.03.2019;4106,66
31.03.2019;4105,4
01.04.2019;4158,18
02.04.2019;4879,88
03.04.2019;4973,02
04.04.2019;4922,8
05.04.2019;5036,68
06.04.2019;5059,82
07.04.2019;5198,9
08.04.2019;5289,77
09.04.2019;5204,96
10.04.2019;5324,55
11.04.2019;5064,49
12.04.2019;5089,54
13.04.2019;5096,59
14.04.2019;5167,72
15.04.2019;5067,11
16.04.2019;5235,56
17.04.2019;5251,94
18.04.2019;5298,39
19.04.2019;5303,81
20.04.2019;5337,89
21.04.2019;5314,53
22.04.2019;5399,37
23.04.2019;5572,36
24.04.2019;5464,87
25.04.2019;5210,52
26.04.2019;5279,35
27.04.2019;5268,29
28.04.2019;5285,14
29.04.2019;5247,35
30.04.2019;5350,73
01.05.2019;5402,7
02.05.2019;5505,28
03.05.2019;5768,29
04.05.2019;5831,17
05.05.2019;5795,71
06.05.2019;5746,81
07.05.2019;5829,5
08.05.2019;5982,46
09.05.2019;6174,53
10.05.2019;6378,85
11.05.2019;7204,77
12.05.2019;6972,37
13.05.2019;7814,92
14.05.2019;7994,42
15.05.2019;8205,17
16.05.2019;7884,91
17.05.2019;7343,9
18.05.2019;7271,21
19.05.2019;8197,69
20.05.2019;7978,31
21.05.2019;7963,33
22.05.2019;7680,07
23.05.2019;7881,85
24.05.2019;7987,37
25.05.2019;8052,54
26.05.2019;8673,22
27.05.2019;8805,78
28.05.2019;8719,96
29.05.2019;8659,49
30.05.2019;8319,47
31.05.2019;8574,5
01.06.2019;8564,02
02.06.2019;8742,96
03.06.2019;8208,99
04.06.2019;7707,77
05.06.2019;7824,23
06.06.2019;7822,02
07.06.2019;8043,95
08.06.2019;7954,13
09.06.2019;7688,08
10.06.2019;8000,33
11.06.2019;7927,71
12.06.2019;8145,86
13.06.2019;8230,92
14.06.2019;8693,83
15.06.2019;8838,38
16.06.2019;8994,49
17.06.2019;9320,35
18.06.2019;9081,76
19.06.2019;9273,52
20.06.2019;9527,16
21.06.2019;10144,56
22.06.2019;10701,69
23.06.2019;10855,37
24.06.2019;11011,1
25.06.2019;11790,92
26.06.2019;13016,23
27.06.2019;11182,81
28.06.2019;12407,33
29.06.2019;11959,37
30.06.2019;10817,16
01.07.2019;10583,13
02.07.2019;10801,68
03.07.2019;11961,27
04.07.2019;11215,44
05.07.2019;10978,46
06.07.2019;11208,55
07.07.2019;11450,85
08.07.2019;12285,96
09.07.2019;12573,81
10.07.2019;12156,51
11.07.2019;11358,66
12.07.2019;11815,99
13.07.2019;11392,38
14.07.2019;10256,06
15.07.2019;10895,09
16.07.2019;9477,64
17.07.2019;9693,8
18.07.2019;10666,48
19.07.2019;10530,73
20.07.2019;10767,14
21.07.2019;10599,11
22.07.2019;10343,11
23.07.2019;9900,77
24.07.2019;9811,93
25.07.2019;9911,84
26.07.2019;9870,3
27.07.2019;9477,68
28.07.2019;9552,86
29.07.2019;9519,15
30.07.2019;9607,42
31.07.2019;10085,63
01.08.2019;10399,67
02.08.2019;10518,17
03.08.2019;10821,73
04.08.2019;10970,18
05.08.2019;11805,65
06.08.2019;11478,17
07.08.2019;11941,97
08.08.2019;11966,41
09.08.2019;11862,94
10.08.2019;11354,02
11.08.2019;11523,58
12.08.2019;11382,62
13.08.2019;10895,83
14.08.2019;10051,7
15.08.2019;10311,55
16.08.2019;10374,34
17.08.2019;10231,74
18.08.2019;10345,81
19.08.2019;10916,05
20.08.2019;10763,23
21.08.2019;10138,05
22.08.2019;10131,06
23.08.2019;10407,97
24.08.2019;10159,96
25.08.2019;10138,52
26.08.2019;10370,82
27.08.2019;10185,5
28.08.2019;9754,42
29.08.2019;9510,2
30.08.2019;9598,17
31.08.2019;9630,66
01.09.2019;9757,97
02.09.2019;10346,76
03.09.2019;10623,54
04.09.2019;10594,49
05.09.2019;10575,53
06.09.2019;10353,3
07.09.2019;10517,25
08.09.2019;10441,28
09.09.2019;10334,97
10.09.2019;10115,98
11.09.2019;10178,37
12.09.2019;10410,13
13.09.2019;10360,55
14.09.2019;10358,05
15.09.2019;10347,71
16.09.2019;10276,79
17.09.2019;10241,27
18.09.2019;10198,25
19.09.2019;10266,41
20.09.2019;10181,64
21.09.2019;10019,72
22.09.2019;10070,39
23.09.2019;9857,38
24.09.2019;9747,47
25.09.2019;8486,99
26.09.2019;8118,97
27.09.2019;8251,85
28.09.2019;8245,92
29.09.2019;8104,19
30.09.2019;8293,87
01.10.2019;8343,28
02.10.2019;8393,04
03.10.2019;8259,99
04.10.2019;8205,94
05.10.2019;8151,5
06.10.2019;7988,16
07.10.2019;8245,62
08.10.2019;8228,78
09.10.2019;8595,74
10.10.2019;8586,47
11.10.2019;8321,76
12.10.2019;8336,56
13.10.2019;8321,01
14.10.2019;8374,69
15.10.2019;8205,37
16.10.2019;8047,53
17.10.2019;8103,91
18.10.2019;7973,21
19.10.2019;7988,56
20.10.2019;8222,08
21.10.2019;8243,72
22.10.2019;8078,2
23.10.2019;7514,67
24.10.2019;7493,49
25.10.2019;8660,7
26.10.2019;9244,97
27.10.2019;9551,71
28.10.2019;9256,15
29.10.2019;9427,69
30.10.2019;9205,73
31.10.2019;9199,58
01.11.2019;9261,1
02.11.2019;9324,72
03.11.2019;9235,35
04.11.2019;9412,61
05.11.2019;9342,53
06.11.2019;9360,88
07.11.2019;9242,67
08.11.2019;8842,05
09.11.2019;8818,96
10.11.2019;9052,4
11.11.2019;8765,44
12.11.2019;8777,96
13.11.2019;8806,76
14.11.2019;8708,99
15.11.2019;8500,72
16.11.2019;8533,65
17.11.2019;8695,2
18.11.2019;8284,09
19.11.2019;8187,7
20.11.2019;8048,12
21.11.2019;7610,88
22.11.2019;7366,07
23.11.2019;7341,92
24.11.2019;7090,01
25.11.2019;7159,18
26.11.2019;7190,52
27.11.2019;7581,03
28.11.2019;7654,18
29.11.2019;7770,53
30.11.2019;7528,23
01.12.2019;7389,94
02.12.2019;7317,27
03.12.2019;7344,96
04.12.2019;7453,35
05.12.2019;7448,31
06.12.2019;7547
07.12.2019;7556,24
08.12.2019;7564,35
09.12.2019;7400,9
10.12.2019;7278,12
11.12.2019;7217,43
12.12.2019;7243,13
13.12.2019;7269,68
14.12.2019;7124,67
15.12.2019;7152,3
16.12.2019;6932,48
17.12.2019;6640,52
18.12.2019;7276,8
19.12.2019;7202,84
20.12.2019;7218,82
21.12.2019;7191,16
22.12.2019;7511,59
23.12.2019;7355,63
24.12.2019;7322,53
25.12.2019;7275,16
26.12.2019;7238,97
27.12.2019;7290,09
28.12.2019;7317,99
29.12.2019;7422,65
30.12.2019;7293
31.12.2019;7193,6
01.01.2020;7200,17
02.01.2020;6985,47
03.01.2020;7344,88
04.01.2020;7410,66
05.01.2020;7411,32
06.01.2020;7769,22
07.01.2020;8163,69
08.01.2020;8079,86
